Edge Name,Model Number,Serial Number, Status, Activation Date, Link Name, Link Mode, Link State, Last Active, IP Address, DL (Mbps), UL (Mbps), DL (MB), UL (MB)
101984,edge520-v,VC05400009905,CONNECTED,2020-02-13 14:42:58.000,(519) 676-9135 - DSL Service [GE2.3002],ACTIVE,STABLE,2023-01-22 06:15:50.000,74.49.143.204,26.235100678329168,7.899794810759343,67357.003834,16381.478572
101984,edge520-v,VC05400009905,CONNECTED,2020-02-13 14:42:58.000,(519) 676-6878 - DSL Service [GE1.0],ACTIVE,STABLE,2023-01-22 06:15:50.000,74.49.143.204,26.104652505057718,10.98947221230513,110909.402497,15249.937589
101984,edge520-v,VC05400009905,CONNECTED,2020-02-13 14:42:58.000,(519) 676-9384 - DSL Service [GE2.3001],ACTIVE,STABLE,2023-01-22 06:15:50.000,74.49.143.204,26.241897417588955,6.221087717210189,119195.436457,20165.266598
101984,edge520-v,VC05400009905,CONNECTED,2020-02-13 14:42:58.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:15:50.000,207.219.150.145,61.516,16.26,78.118833,218.243204
102682,edge520,VC05200078603,CONNECTED,2020-02-25 19:31:19.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,15.691,1.988,24002.457458,11592.229107
102682,edge520,VC05200078603,CONNECTED,2020-02-25 19:31:19.000,207.229.38.105,BACKUP,STANDBY,2023-01-22 06:15:25.000,207.219.150.150,63.36,19.671,104.798024,318.163942
102682,edge520,VC05200078603,CONNECTED,2020-02-25 19:31:19.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,26.125,4.036,160685.534305,25279.524025
102682,edge520,VC05200078603,CONNECTED,2020-02-25 19:31:19.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,26.15022941809057,7.743244832118533,231503.555204,55487.535962
100108,edge610,G9XBV43,CONNECTED,2020-02-24 19:02:45.000,Goco LTE backup,BACKUP,STANDBY,2023-01-22 06:15:27.000,207.219.150.149,65.18918056265984,13.761165217391305,113.207397,240.436651
100108,edge610,G9XBV43,CONNECTED,2020-02-24 19:02:45.000,DSL: (613) 932-1923,ACTIVE,STABLE,2023-01-22 06:15:27.000,100.80.40.132,15.880302738095239,0.849505119047619,10052.989096,8948.923444
100108,edge610,G9XBV43,CONNECTED,2020-02-24 19:02:45.000,DSL: (613) 933-7174,ACTIVE,STABLE,2023-01-06 08:21:04.000,100.80.40.130,16.282258179654967,0.9523819155264723,8652.982723,6417.612496
100108,edge610,G9XBV43,CONNECTED,2020-02-24 19:02:45.000,DSL: (613) 932-5724,ACTIVE,STABLE,2023-01-22 06:15:27.000,66.163.28.139,15.101588077002692,1.2405980128337817,1478.794511,3067.749697
100226,edge520,VC05200078034,CONNECTED,2020-02-26 16:20:43.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:21.000,74.49.159.204,26.144915137067937,5.7346816448152556,19943.5538,10611.510441
100226,edge520,VC05200078034,CONNECTED,2020-02-26 16:20:43.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:21.000,74.49.143.204,26.16574097031827,1.7449576776347162,206160.172857,21857.422038
100226,edge520,VC05200078034,CONNECTED,2020-02-26 16:20:43.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:21.000,74.49.143.204,26.141647794994043,7.562286650774732,207657.496949,36573.460314
100226,edge520,VC05200078034,CONNECTED,2020-02-26 16:20:43.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:21.000,207.219.150.151,56.741,25.445,26.469569,159.356857
100611,edge520,VC05200079116,CONNECTED,2020-02-27 17:03:31.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:14.000,74.49.159.204,26.129914374181254,3.683353578659045,13689.245865,4338.508897
100611,edge520,VC05200079116,CONNECTED,2020-02-27 17:03:31.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:14.000,74.49.159.204,26.14197999285459,10.984647374062165,10987.016353,13270.779841
100611,edge520,VC05200079116,CONNECTED,2020-02-27 17:03:31.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:15:14.000,207.219.150.148,49.324,15.5,51.245322,159.357373
100611,edge520,VC05200079116,CONNECTED,2020-02-27 17:03:31.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:14.000,74.49.143.204,26.140216480114315,10.861813646106215,9482.633948,4148.812301
100655,edge520,VC05200078483,CONNECTED,2020-02-26 19:41:45.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:14:58.000,207.219.150.144,64.27425301980995,18.286477532613947,75.607411,238.570138
100655,edge520,VC05200078483,CONNECTED,2020-02-26 19:41:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:58.000,74.49.159.204,25.029340097887072,3.9015999761251043,255753.478302,30592.48384
100655,edge520,VC05200078483,CONNECTED,2020-02-26 19:41:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:58.000,74.49.143.204,19.89523839083204,2.923,22949.387364,9297.385521
100655,edge520,VC05200078483,CONNECTED,2020-02-26 19:41:45.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:58.000,74.49.143.204,23.557415143914962,2.9202147378478442,96815.590175,21188.554167
100755,edge520,VC05200078407,CONNECTED,2020-02-20 15:25:28.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:27.000,74.49.159.204,21.8521053449719,1.24,49334.010211,9884.44867
100755,edge520,VC05200078407,CONNECTED,2020-02-20 15:25:28.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,74.49.143.204,25.829,1.603688389333971,37266.813442,15679.511817
100755,edge520,VC05200078407,CONNECTED,2020-02-20 15:25:28.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:27.000,207.219.150.149,54.708,15.46,51.982176,126.062237
100755,edge520,VC05200078407,CONNECTED,2020-02-20 15:25:28.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,74.49.159.204,26.016,1.737,238525.365316,23785.322953
101520,edge520,VC05200078961,CONNECTED,2020-02-28 15:38:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,26.142463027117426,6.10316855811731,178244.176995,37661.959992
101520,edge520,VC05200078961,CONNECTED,2020-02-28 15:38:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.159.204,15.725126149802891,1.991,16288.141056,6515.782373
101520,edge520,VC05200078961,CONNECTED,2020-02-28 15:38:23.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,26.14337037037037,6.218613739545997,185782.750183,24747.465704
101520,edge520,VC05200078961,CONNECTED,2020-02-28 15:38:23.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:25.000,207.219.150.150,56.989,17.329,79.575874,231.315173
101560,edge520,VC05200079132,CONNECTED,2020-02-20 17:23:04.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:29.000,74.49.143.204,26.130914411729645,11.001957921087138,174904.092441,20379.915539
101560,edge520,VC05200079132,CONNECTED,2020-02-20 17:23:04.000,207.219.150.146,BACKUP,STANDBY,2022-12-23 20:05:29.000,207.219.150.151,66.71414642396907,35.053466978092786,11.437281,34.287035
101560,edge520,VC05200079132,CONNECTED,2020-02-20 17:23:04.000,DSL on 3003,ACTIVE,STABLE,2023-01-22 06:15:29.000,74.49.159.204,26.145512099177495,6.219957921087138,19767.841627,6244.49855
101560,edge520,VC05200079132,CONNECTED,2020-02-20 17:23:04.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:29.000,74.49.159.204,26.32670779685265,11.020521578445397,246540.610569,43692.71909
101647,edge520,VC05200078462,CONNECTED,2020-02-26 18:39:33.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,26.097722136130646,5.954598045059006,390590.402518,48305.01575
101647,edge520,VC05200078462,CONNECTED,2020-02-26 18:39:33.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.159.204,26.123349070100144,6.206648426323319,171049.687687,26822.091655
101647,edge520,VC05200078462,CONNECTED,2020-02-26 18:39:33.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.159.204,26.126787195994275,6.235153791130186,325609.681861,41413.013525
101647,edge520,VC05200078462,CONNECTED,2020-02-26 18:39:33.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:25.000,207.219.150.150,50.354591560637786,13.20047028507006,59.206157,238.721004
101926,edge520-v,VC05400009494,CONNECTED,2020-02-12 17:37:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:37.000,74.49.143.204,26.38578186157518,6.232065155131265,215164.511358,37887.015067
101926,edge520-v,VC05400009494,CONNECTED,2020-02-12 17:37:47.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:37.000,74.49.143.204,26.169065155131264,6.206413603818616,135351.807397,24325.083733
101926,edge520-v,VC05400009494,CONNECTED,2020-02-12 17:37:47.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:37.000,207.229.38.105,43.196,14.815,52.805052,159.612575
101926,edge520-v,VC05400009494,CONNECTED,2020-02-12 17:37:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:37.000,74.49.159.204,26.329491169451074,6.13686657118988,12059.432842,8286.10861
101988,edge520-v,VC05200047374,CONNECTED,2020-02-12 20:31:41.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:59.000,74.49.143.204,26.139598855917054,7.898,402540.837536,75765.544791
101988,edge520-v,VC05200047374,CONNECTED,2020-02-12 20:31:41.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:59.000,74.49.159.204,26.154069717554524,9.72870968895245,57364.210625,7503.778433
101988,edge520-v,VC05200047374,CONNECTED,2020-02-12 20:31:41.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:15:59.000,207.219.150.151,53.487,14.971,41.423561,79.657716
101988,edge520-v,VC05200047374,CONNECTED,2020-02-12 20:31:41.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:59.000,74.49.143.204,26.14385234179478,7.896,309894.813301,43729.864103
102068,edge520,VC05200078230,CONNECTED,2020-02-14 15:21:12.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:38.000,74.49.143.204,23.733962556642023,3.430433579775817,12850.7833,18502.503777
102068,edge520,VC05200078230,CONNECTED,2020-02-14 15:21:12.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:38.000,74.49.143.204,26.160899570610688,1.7437521469465649,205681.057994,18524.80056
102068,edge520,VC05200078230,CONNECTED,2020-02-14 15:21:12.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:38.000,74.49.159.204,26.29229763892201,5.937727760553303,265522.044904,30928.236088
102068,edge520,VC05200078230,CONNECTED,2020-02-14 15:21:12.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:38.000,207.219.150.148,51.745,18.697,21.044249,159.229589
102104,edge520,VC05200078116,CONNECTED,2020-02-25 15:48:53.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:14:44.000,207.219.150.146,36.058,18.557,34.796758,159.128539
102104,edge520,VC05200078116,CONNECTED,2020-02-25 15:48:53.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:44.000,74.49.159.204,26.125322731077365,10.997483319382997,49449.850059,20175.851024
102104,edge520,VC05200078116,CONNECTED,2020-02-25 15:48:53.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:44.000,74.49.159.204,26.139067831080272,3.9183654743390357,275351.895637,35308.768871
102104,edge520,VC05200078116,CONNECTED,2020-02-25 15:48:53.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:14:44.000,74.49.159.204,26.063358253588515,10.872040909090908,262977.35438,39020.374415
102229,edge520,VC05200077827,CONNECTED,2020-02-26 18:54:30.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:17.000,207.219.150.144,66.525,21.093,82.161621,167.467375
102229,edge520,VC05200077827,CONNECTED,2020-02-26 18:54:30.000,66.163.28.139 [3001],ACTIVE,STABLE,2023-01-22 06:15:17.000,74.49.143.204,26.306353445198145,10.88808604069975,21783.666259,18887.310134
102229,edge520,VC05200077827,CONNECTED,2020-02-26 18:54:30.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:17.000,74.49.143.204,26.142807165813593,10.986590405904058,7986.209928,8996.569903
102582,edge520,VC05200077942,CONNECTED,2020-02-21 15:51:12.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:26.000,74.49.143.204,48.898,11.023,90824.283305,23226.661885
102582,edge520,VC05200077942,CONNECTED,2020-02-21 15:51:12.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:26.000,207.229.38.110,61.109,17.165,32.150557,79.613378
102582,edge520,VC05200077942,CONNECTED,2020-02-21 15:51:12.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:26.000,74.49.159.204,48.598,7.9,5693.602801,5529.69733
102582,edge520,VC05200077942,CONNECTED,2020-02-21 15:51:12.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:26.000,74.49.143.204,52.371,7.897,271376.02741,47619.401979
102706,edge520,VC05200078993,CONNECTED,2020-03-24 16:09:56.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:55.000,74.49.143.204,17.06,0.726,329020.061192,34237.644802
102706,edge520,VC05200078993,CONNECTED,2020-03-24 16:09:56.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:55.000,74.49.159.204,5.270482303539292,0.705,9094.279118,8948.090536
102706,edge520,VC05200078993,CONNECTED,2020-03-24 16:09:56.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:14:55.000,207.219.150.145,8.43811217871727,5.881875300336377,8694.240593,12918.493511
102706,edge520,VC05200078993,CONNECTED,2020-03-24 16:09:56.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:55.000,66.163.28.139,17.064822075584885,0.726855548890222,313497.584152,32934.724626
103401,edge520-v,VC05400009680,CONNECTED,2020-02-12 16:34:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:30.000,74.49.159.204,26.366614304415087,11.024052005236225,18953.472595,16495.999991
103401,edge520-v,VC05400009680,CONNECTED,2020-02-12 16:34:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:30.000,74.49.159.204,51.84004665000595,11.026621563727241,300364.525416,37390.218397
103401,edge520-v,VC05400009680,CONNECTED,2020-02-12 16:34:47.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:30.000,74.49.143.204,26.164,10.985677139116982,13798.449257,3848.136524
103401,edge520-v,VC05400009680,CONNECTED,2020-02-12 16:34:47.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:15:30.000,207.219.150.147,50.301,16.242,49.375287,79.593679
103599,edge520,VC05200078021,CONNECTED,2020-02-18 17:22:35.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:07.000,74.49.143.204,26.14309422962522,11.006065794170137,6300.367912,5277.133094
103599,edge520,VC05200078021,CONNECTED,2020-02-18 17:22:35.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:07.000,74.49.143.204,26.370035693039856,11.018831052944675,6747.848996,6909.832741
103599,edge520,VC05200078021,CONNECTED,2020-02-18 17:22:35.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:07.000,66.163.28.139,17.04861237358715,0.7029816775728733,14699.630706,10279.462995
103755,edge520,VC05200077873,CONNECTED,2020-05-08 16:28:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:58.000,74.49.143.204,26.140629784189816,11.004377608203171,114423.648006,33792.410915
103755,edge520,VC05200077873,CONNECTED,2020-05-08 16:28:49.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:58.000,74.49.159.204,26.1374018123286,7.895653630618814,158783.626321,14866.183668
103755,edge520,VC05200077873,CONNECTED,2020-05-08 16:28:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:58.000,74.49.159.204,26.139614522475256,10.996693573387384,21026.902369,8027.914141
103755,edge520,VC05200077873,CONNECTED,2020-05-08 16:28:49.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:58.000,207.219.150.147,41.0,38.0,3.805122,1.352342
104008,edge520,VC05200077892,CONNECTED,2020-02-20 21:48:16.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:59.000,74.49.143.204,26.119443397351784,7.894262316593105,149433.666439,31271.527137
104008,edge520,VC05200077892,CONNECTED,2020-02-20 21:48:16.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:59.000,74.49.143.204,26.313,7.861,21603.328387,10638.951242
104008,edge520,VC05200077892,CONNECTED,2020-02-20 21:48:16.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:14:59.000,207.219.150.148,97.872,33.867,57.95004,79.630326
104008,edge520,VC05200077892,CONNECTED,2020-02-20 21:48:16.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:59.000,74.49.159.204,26.39566006679389,8.280233778625954,196806.302957,31068.561505
105599,edge520-v,VC05400009948,CONNECTED,2020-02-10 20:30:00.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,74.49.143.204,23.559308005752637,1.247,164152.269359,22980.936192
105599,edge520-v,VC05400009948,CONNECTED,2020-02-10 20:30:00.000,207.219.150.144,ACTIVE,STABLE,2023-01-22 06:15:27.000,207.219.150.144,21.617632841549717,1.8737565071368596,7290.730951,4532.548387
105599,edge520-v,VC05400009948,CONNECTED,2020-02-10 20:30:00.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:27.000,74.49.143.204,26.158428520071897,2.5135303774715396,52721.796709,14335.01004
106864,edge520-v,VC05400009478,CONNECTED,2020-02-13 16:19:27.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:52.000,66.163.28.139,2.643,0.621,721.778957,348.607
106864,edge520-v,VC05400009478,CONNECTED,2020-02-13 16:19:27.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:52.000,74.49.143.204,26.019627577007032,7.005749454280863,446541.799679,41282.758913
106864,edge520-v,VC05400009478,CONNECTED,2020-02-13 16:19:27.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:14:52.000,207.219.150.150,22.969285714285714,3.021,84.764016,642.603737
106864,edge520-v,VC05400009478,CONNECTED,2020-02-13 16:19:27.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:52.000,74.49.143.204,26.1178555741227,7.89,440527.185752,43187.802861
107667,edge520,VC05200078673,CONNECTED,2020-02-24 18:47:54.000,100.82.135.35,ACTIVE,STABLE,2023-01-22 06:15:11.000,74.49.143.204,26.15935778175313,2.923271556350626,9289.937571,15137.458768
107667,edge520,VC05200078673,CONNECTED,2020-02-24 18:47:54.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:11.000,74.49.143.204,26.329,3.609,150889.457033,22282.285485
107667,edge520,VC05200078673,CONNECTED,2020-02-24 18:47:54.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:15:11.000,207.219.150.148,74.526,14.915,158.149963,239.51527
107667,edge520,VC05200078673,CONNECTED,2020-02-24 18:47:54.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:11.000,74.49.159.204,26.165354057279238,2.5973100238663482,104610.934993,16156.031306
108096,edge520,VC05200078641,CONNECTED,2020-02-14 15:17:29.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:14:51.000,207.219.150.145,79.691,10.646,15.363245,79.617336
108096,edge520,VC05200078641,CONNECTED,2020-02-14 15:17:29.000,100.82.146.25,ACTIVE,STABLE,2023-01-22 06:14:51.000,100.82.146.25,26.154865219465652,11.004011092557251,65907.53365,122621.970247
108418,edge520,VC05200078612,CONNECTED,2020-03-06 16:38:43.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:08.000,74.49.143.204,26.32672078393419,6.2163600290345995,100234.715705,17256.504223
108418,edge520,VC05200078612,CONNECTED,2020-03-06 16:38:43.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:08.000,74.49.143.204,1.8854265734265736,0.4149311550518447,6107.226609,3262.016685
108418,edge520,VC05200078612,CONNECTED,2020-03-06 16:38:43.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:08.000,74.49.143.204,26.23473924050633,7.893634237492465,127910.81169,18699.953041
108418,edge520,VC05200078612,CONNECTED,2020-03-06 16:38:43.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:08.000,207.219.150.146,10.237,6.339,55.886213,72.661056
102164,edge520,VC05200078122,CONNECTED,2020-02-27 19:28:28.000,172.219.225.104,ACTIVE,STABLE,2023-01-22 06:15:06.000,172.219.225.104,290.98870614925374,92.31750435820895,555947.147412,74983.015356
102164,edge520,VC05200078122,CONNECTED,2020-02-27 19:28:28.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:06.000,207.219.150.149,59.93264439058172,17.75605505540166,142.578969,326.175806
103578,edge520-v,VC05400009301,CONNECTED,2020-02-18 16:46:20.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:50.000,216.21.135.198,12.585873910447761,3.745,14776.320697,11460.301014
103578,edge520-v,VC05400009301,CONNECTED,2020-02-18 16:46:20.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:50.000,216.21.135.198,26.162,4.999,49662.989519,15311.274596
103578,edge520-v,VC05400009301,CONNECTED,2020-02-18 16:46:20.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:50.000,216.21.135.198,37.381603582089554,6.708950567164179,282481.17449,40435.414869
103578,edge520-v,VC05400009301,CONNECTED,2020-02-18 16:46:20.000,207.229.38.109,BACKUP,STANDBY,2023-01-22 06:15:50.000,207.219.150.144,32.23417898507463,15.063291462686566,41.564979,79.574754
103776,edge520,VC05200078087,CONNECTED,2020-03-20 19:11:29.000,207.229.38.106,BACKUP,STANDBY,2023-01-22 06:15:04.000,207.229.38.110,30.47874530111239,15.196879555044113,254.607567,571.78361
103776,edge520,VC05200078087,CONNECTED,2020-03-20 19:11:29.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:04.000,74.49.167.204,26.14079054328682,6.982577157566725,182289.91155,26808.843469
103776,edge520,VC05200078087,CONNECTED,2020-03-20 19:11:29.000,74.49.167.204,ACTIVE,DISCONNECTED,2023-01-22 06:15:04.000,74.49.167.204,26.135,6.974,123011.733005,14082.919471
103776,edge520,VC05200078087,CONNECTED,2020-03-20 19:11:29.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:15:04.000,74.49.167.204,26.133180064308682,6.982086102179349,236329.522016,30558.657787
101042,edge520-v,VC05200047603,CONNECTED,2020-02-13 16:46:19.000,216.183.137.168,ACTIVE,STABLE,2023-01-22 06:14:41.000,216.183.137.168,39.034548229402645,8.223460116847502,40140.671928,5520.102169
101042,edge520-v,VC05200047603,CONNECTED,2020-02-13 16:46:19.000,216.183.151.133,ACTIVE,STABLE,2023-01-22 06:14:41.000,209.240.120.115,40.406496781115884,9.933666070577015,71419.377628,18600.915012
101042,edge520-v,VC05200047603,CONNECTED,2020-02-13 16:46:19.000,216.183.144.55,ACTIVE,STABLE,2023-01-22 06:14:41.000,209.240.122.85,40.40206354315689,9.36116094420601,56082.907743,14700.785814
101042,edge520-v,VC05200047603,CONNECTED,2020-02-13 16:46:19.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:14:41.000,207.219.150.150,34.504,13.539,66.725167,231.694616
100316,edge520,VC05200079120,CONNECTED,2020-02-25 16:57:23.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:13:03.000,207.219.150.144,28.319,8.786,41.054135,191.643744
100316,edge520,VC05200079120,CONNECTED,2020-02-25 16:57:23.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:13:03.000,74.49.159.204,52.38652033878086,11.003587021352738,164001.630377,26383.665115
100316,edge520,VC05200079120,CONNECTED,2020-02-25 16:57:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:13:03.000,74.49.143.204,52.68823950381679,10.606692270992367,245617.607823,26844.357249
100375,edge520,VC05200078843,CONNECTED,2020-02-28 16:46:22.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:13:53.000,100.82.18.123,48.58240617917214,7.897661696290111,136963.939605,23748.374391
100375,edge520,VC05200078843,CONNECTED,2020-02-28 16:46:22.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:13:53.000,74.49.159.204,52.231656406585536,10.990110594130279,381549.455514,56238.929974
100375,edge520,VC05200078843,CONNECTED,2020-02-28 16:46:22.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:13:53.000,207.219.150.145,65.991,18.263,53.279769,159.335187
100971,edge520,VC05200078027,CONNECTED,2020-02-19 13:48:49.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:14.000,207.229.38.106,8.414899477481962,5.620498382682259,14.061484,159.279092
100971,edge520,VC05200078027,CONNECTED,2020-02-19 13:48:49.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:14.000,74.49.159.204,52.39329914224446,11.004132118179653,59357.227873,13804.916725
100971,edge520,VC05200078027,CONNECTED,2020-02-19 13:48:49.000,100.82.138.81,ACTIVE,STABLE,2023-01-22 06:15:14.000,74.49.159.204,52.38987242406194,11.005,115259.195954,24624.643266
102267,edge520,VC05200079016,CONNECTED,2020-02-14 16:38:14.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:01.000,74.49.159.204,52.6507425,11.03183019766611,192786.040972,37417.04129
102267,edge520,VC05200079016,CONNECTED,2020-02-14 16:38:14.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:01.000,74.49.159.204,52.37661619047619,10.99215404761905,101546.708612,21629.337932
102267,edge520,VC05200079016,CONNECTED,2020-02-14 16:38:14.000,GoCo LTE Wireless,BACKUP,STANDBY,2023-01-22 06:15:01.000,207.219.150.149,54.33855717619603,17.641387689614938,43.946647,79.598627
102434,edge520,VC05200078328,CONNECTED,2020-03-03 21:06:07.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:04.000,207.219.150.151,39.272,15.619,50.207213,79.632396
102434,edge520,VC05200078328,CONNECTED,2020-03-03 21:06:07.000,67.71.138.13,ACTIVE,STABLE,2023-01-22 06:15:04.000,100.82.22.129,52.38564644176898,10.991,195031.191855,31806.426114
102434,edge520,VC05200078328,CONNECTED,2020-03-03 21:06:07.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:04.000,74.49.143.204,52.39248047154084,11.004186592045725,33077.727139,20143.691293
103120,edge520-v,VC05400009934,CONNECTED,2020-02-11 15:40:09.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:24.000,74.49.159.204,52.39328683834049,11.003534334763948,14809.924431,9598.247182
103120,edge520-v,VC05400009934,CONNECTED,2020-02-11 15:40:09.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:24.000,74.49.159.204,52.51363874657453,11.025376221110315,26474.173006,14427.671785
103120,edge520-v,VC05400009934,CONNECTED,2020-02-11 15:40:09.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:15:24.000,207.219.150.151,45.566,15.384,20.713545,79.61923
103349,edge520,VC05200077941,CONNECTED,2020-02-21 17:46:06.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:35.000,74.49.159.204,52.38397293430309,10.997424704900443,132837.180602,47682.25817
