"Edge","State","Street Address","City","Province","Postal Code","Longitude","Latitude"
"102940","CONNECTED","200 Burrard Street  Waterfront Centre","Vancouver","BC","V6C 3L6","-123.115395","49.288044"
"102954","CONNECTED","749-1 Street SE","Medicine Hat","AB","T1A 0B4","-110.67189","50.042862"
"103074","CONNECTED","7015 Yonge St On The Run Convenience Store","Markham","ON","L3T 2A5","-79.25","43.883335"
"103126","CONNECTED","25 Peel Centre Dr Unit 353","Brampton","ON","L6T 3R5","-79.723778","43.715263"
"103152","CONNECTED","410 rue Jean-Talon Ouest","Montreal","QC","H3N 1R2","-73.622536","45.529461"
"103190","CONNECTED","678 Dunsmuir, Unit 10","Vancouver","BC","V6B 1N3","-123.116547","49.28315"
"103335","CONNECTED","1728 Bloor Street West","Toronto","ON","M6P1A8","-79.458618","43.654995"
"103719","CONNECTED","650 West Georgia","Vancouver","BC","V6B 6L9","-123.117912","49.281898"
"103745","CONNECTED","1500 Dundas Street East","Mississauga","ON","L4X 1L4","-79.577744","43.608646"
"103940","CONNECTED","3110 Argentia Road","Mississauga","ON","L5N 0B1","-79.785606","43.594452"
"104443","CONNECTED","108 West Pender","Vancouver","BC","V6B 0K4","-123.10791","49.280884"
"104651","CONNECTED","680 Sheppard Ave West","North York","ON","M3H 2S5","-79.443359","43.754765"
"105049","CONNECTED","33 Helmcken Road","Victoria","BC","V8Z 6R5","-123.428207","48.466805"
"105063","CONNECTED","1715 Bloor St. E.","Mississauga","ON","L4X 1S5","-79.459206","43.654732"
"105361","CONNECTED","2029 Jane St. North","North York","ON","M6L 2C6","-79.506813","43.715641"
"105389","CONNECTED","1700 Wilson Avenue","North York","ON","M3L 1B2","-79.511688","43.721779"
"105758","CONNECTED","James Snow Parkway & Hwy 25","Milton","ON","L9T 5G4","-79.892212","43.543938"
"106172","CONNECTED","15 Sage Hill Plaza NW
#110","Calgary","AB","T1X 0L3","-114.150551","51.16901"
"106351","CONNECTED","3060 Artesian Dr.","Mississauga","ON","L5M 7P5","-79.713936","43.545753"
"106467","CONNECTED","1289 Marlborough Court
Rabba Fine Foods","Oakville","ON","L6H 2S2","-79.693985","43.470486"
"106871","CONNECTED","2679 Scenic Drive North","Lethbridge","AB","T1H 6R3","-112.831886","49.724937"
"106975","CONNECTED","17 Kings Cross Road","Brampton","ON","L6T 3V5","-79.716019","43.720127"
"106976","CONNECTED","256 Jarvis Street","Toronto","ON","M5B 2J4","-79.375664","43.659401"
"107603","CONNECTED","1134 Plains Rd W.","Burlington","ON","L7T 1H3","-79.88063","43.29129"
"108144","CONNECTED","9350 Yonge Street, Unit H014A,
Hillcrest Mall","Richmond Hill","ON","L4C 5G2","-79.437691","43.853817"
"108161","CONNECTED","10115 Bramalea Road","Brampton","ON","L6R 1W6","-79.747147","43.747154"
"108485","CONNECTED","1 York Gate Blvd
Unit #101","North York","ON","M3N 3A1","-79.518806","43.758987"
"104509","CONNECTED","54 Goderich St E","Seaforth","ON","N0K1W0","-81.390976","43.552372"
"104064","CONNECTED","2410 Division Avenue NW","Medicine Hat","AB","T1A 0C3","-110.690498","50.062759"
"104518","CONNECTED","7171 80 Avenue NE
Unit 400","Calgary","AB","T2C 2X3","-113.932251","51.124432"
"105319","CONNECTED","1700 Hillside Ave","Victoria","BC","V8P 1A1","-123.332573","48.446228"
"101679","CONNECTED","3619-61st Ave SE  Unit 400","Calgary","AB","T2C 1R2","-113.98204","50.998352"
"102539","CONNECTED","3253 Douglas St","Victoria","BC","V8Z 3K8","-123.372231","48.448593"
"102949","CONNECTED","9650 Harvest Hills Blvd. NE
unit 200","Calgary","AB","T3K 0B3","-114.06826","51.140774"
"105774","CONNECTED","855 8th Ave SW","Calgary","AB","T2P3P1","-114.081032","51.046032"
"106225","CONNECTED","1099 McKenzie Avenue","Victoria","BC","V8P 2L5","-123.361252","48.469391"
"103905","OFFLINE","8330 - 82nd Avenue NW (Unit #174)","Edmonton","AB","T6C 4E3","-113.457268","53.518105"
"108456","CONNECTED","725 Bronte St. South
Unit#1","Milton","ON","L9T 9K1","-79.870262","43.496822"
"105386","CONNECTED","6005 Derry Road West
DEMARC: In back room of Esso Station","Milton","ON","L9T 2X6","-79.883804","43.486885"
"108359","CONNECTED","22, 9e rue Nord","Thetford Mines","QC","G6G 5H9","-71.282196","46.104515"
"102534","CONNECTED","61 Montee Ryan","Mont-Tremblant","QC","J8E 1S3","-74.614494","46.133595"
"103646","CONNECTED","865 Foucault","St-Charles de Drummond","QC","J2C1A8","-72.472733","45.903072"
"101506","CONNECTED","500 Bloomfield Rd","Chatham","ON","N7M 5J5","-82.217789","42.379536"
"100011","CONNECTED","1233 Brookdale Ave","Cornwall","ON","K6J 4P7","-74.752319","45.028229"
"100045","CONNECTED","368 St. Clair St
UNIT 119 Edmonton City Centre","Chatham","ON","N7L 3K2","-82.198425","42.413761"
"100160","CONNECTED","1320 Second St E Eastcourt Mall","Cornwall","ON","K6H 2B7","-74.730049","45.021328"
"100211","CONNECTED","41 Park Ave E","Chatham","ON","N7M 1V8","-82.176437","42.397781"
"100301","CONNECTED","66 McNaughton Ave
GEORGIAN MALL","Wallaceburg","ON","N8A 1R9","-82.382347","42.58445"
"100529","CONNECTED","1180 Wilson Street","Ancaster","ON","L9G 3K9","-80.021004","43.195999"
"100582","CONNECTED","3005 New St
Roseland Plaza","Burlington","ON","L7R 1K3","-79.786308","43.339359"
"100750","CONNECTED","4000 Mainway","Burlington","ON","L7M 4B9","-79.794853","43.372658"
"100757","CONNECTED","245 rue Principale Est","Ste-Agathe-des-Monts","QC","J8C 1K8","-74.276505","46.045002"
"100785","CONNECTED","2505 boul. Casavant Ouest","Saint-Hyacinthe","QC","J2S 8B8","-72.968964","45.632309"
"100928","CONNECTED","488 Main St South","Alexandria","ON","K0C1A0","-74.627235","45.298424"
"100962","CONNECTED","851 Pitt St","Cornwall","ON","K6J 3S4","-74.734619","45.028683"
"101907","CONNECTED","2600 Hwy 43 PO Box 40","Kemptville","ON","K0G 1J0","-75.656509","45.018658"
"102071","CONNECTED","960 Brookdale Ave Unit 19 Brookdale Centre","Cornwall","ON","K6J 4P5","-74.75","45.025002"
"102072","CONNECTED","1380 Marleau Ave","Cornwall","ON","K6H 2W8","-74.710442","45.036373"
"102112","CONNECTED","1144 North St","Dresden","ON","N0P 1M0","-82.180565","42.582188"
"102147","CONNECTED","373 Montreal Rd","Cornwall","ON","K6H 1B6","-74.709892","45.018211"
"102284","CONNECTED","2690 Brookdale Ave","Cornwall","ON","K6J 5Y2","-74.769829","45.047649"
"102458","CONNECTED","20474 Victoria Ave","Ridgetown","ON","N0P 2C0","-81.886154","42.462719"
"102484","CONNECTED","106 Emma St
Chatham Kent Health Alliance, Public General Campus","Chatham","ON","N7L 1B3","-82.194931","42.404247"
"102818","CONNECTED","1021 St-Alphonse Nord","Thetford Mines","QC","G6G 3X6","-71.313004","46.103519"
"102908","CONNECTED","3485 Harvester Road","Burlington","ON","L7N 3T3","-79.785942","43.362473"
"102922","CONNECTED","20345 Canon Street
PO Box 219","Lancaster","ON","K0C 2C0","-74.494278","45.132591"
"103137","CONNECTED","81 Tollgate Rd","Cornwall","ON","K6J 5L5","-74.750763","45.045719"
"104326","CONNECTED","4499 Mainway Drive","Burlington","ON","L7L 7P3","-79.782043","43.387142"
"104387","CONNECTED","14 Plains Road E","Burlington","ON","L7T 2B8","-79.852257","43.306705"
"104706","CONNECTED","2 Route 249","Windsor","QC","J1S 2T7","-72.011185","45.567192"
"104766","CONNECTED","780 St Clair St","Chatham","ON","N7M 5J7","-82.22126","42.431503"
"104768","CONNECTED","820 Main St East","Milton","ON","L9T 0J4","-79.866257","43.525406"
"104882","CONNECTED","1098 Thompson Rd. S.","Milton","ON","L9T 2X5","-79.838097","43.506424"
"105219","CONNECTED","1775 Avenue Du Pont S","Alma","QC","G8B 6N3","-71.653236","48.523506"
"105384","CONNECTED","640 Martin Street","Milton","ON","L9T 3H6","-79.902092","43.525108"
"106541","CONNECTED","137 Chatham Street","Blenheim","ON","N0P 1A0","-82.001701","42.337746"
"108343","CONNECTED","32 London Road","Thamesville","ON","N0P 2K0","-81.973305","42.552914"
"102838","CONNECTED","12001 County Rd 3","Winchester","ON","K0C 2K0","-75.374611","45.086479"
"100644","CONNECTED","5085 Hwy 69 N PO Box 3045
Suite #100","Hanmer","ON","P3P 1J6","-80.988884","46.651913"
"106953","CONNECTED","210 McGettigan","Marystown","NL","A0E 2M0","-55.151325","47.173691"
"100959","CONNECTED","2 - 4 Columbia Dr","Marystown","NL","A0E 2M0","-55.198685","47.159695"
"108338","CONNECTED","15 Ace Drive","Brampton","ON","L6R0A9","-79.793701","43.760201"
"100918","CONNECTED","76 Government Rd E","Kirkland Lake","ON","P2N 1A5","-80.027786","48.154327"
"103518","NEVER_ACTIVATED","3000 Merivale Rd
Mercury Center","Nepean","ON","K1A 0R2","-75.704048","45.295628"
"101521","CONNECTED","9251 Woodbine Ave","Markham","ON","L6C 1Y6","-79.36235","43.869141"
"105524","CONNECTED","55 Front Street East
Unit Retail 6","Toronto","ON","M5E 0A7","-79.373848","43.647915"
"101669","CONNECTED","13605 Steeles Ave","Hornby","ON","L0P 1E0","-79.835365","43.574776"
"101713","CONNECTED","101 - 3285 Derry Rd W","Mississauga","ON","L5N 7L7","-79.779015","43.582165"
"101754","CONNECTED","7690 Woodbine Ave","Markham","ON","L3R 2N2","-79.353271","43.83099"
"101784","CONNECTED","33 Josephine St","Wingham","ON","N0G 2W4","-81.317574","43.880531"
"101985","CONNECTED","7828 Kennedy Rd","Markham","ON","L3R 5P1","-79.305885","43.84597"
"102009","CONNECTED","1621 Birchmount Rd","Scarborough","ON","M1P 2J3","-79.291321","43.764187"
"102168","CONNECTED","6966 Financial Dr","Mississauga","ON","L5N 8J4","-79.74855","43.610874"
"102189","CONNECTED","300 Ontario St S","Clinton","ON","N0M 1L0","-81.530952","43.612968"
"102296","CONNECTED","4700 Keele St
William Small","North York","ON","M3K 1P3","-79.493759","43.77523"
"102444","CONNECTED","182 Elora St N","Harriston","ON","N0G 1Z0","-80.878464","43.917435"
"102603","CONNECTED","4595 Tomken Rd","Mississauga","ON","L4W 1J9","-79.627686","43.625786"
"102615","CONNECTED","8750 Bayview Ave Unit 21","Richmond Hill","ON","L4B 4V9","-79.407776","43.844212"
"102713","CONNECTED","3600 Steeles Ave","Markham","ON","L3R 3Z7","-79.296432","43.826149"
"102893","CONNECTED","4920 Tomken Rd Unit #1 Building B","Mississauga","ON","L4W 1J8","-79.629311","43.62619"
"102900","CONNECTED","550 Bur Oak Ave","Markham","ON","L6C3A9","-79.293304","43.894508"
"103019","CONNECTED","9990 McVean Drive","Brampton","ON","L6P 2S5","-79.699196","43.781433"
"103124","CONNECTED","455 Spadina Avenue","Toronto","ON","M5S 1A1","-79.399956","43.65797"
"103300","CONNECTED","8720 The Gore Road","Brampton","ON","L6P0B1","-79.659683","43.769543"
"103378","CONNECTED","9936 Airport Rd","Brampton","ON","L6S 0C5","-79.720398","43.76067"
"105060","CONNECTED","2050 Derry Road, East","Mississauga","ON","L4T 1A6","-79.657433","43.690193"
"107375","CONNECTED","2000 Williams Parkway East","Brampton","ON","L6S 5R7","-79.718254","43.749477"
"108489","CONNECTED","265 YORKLAND BLVD.
UNIT #100","TORONTO","ON","M2J 1S5","-79.335953","43.773342"
"100507","CONNECTED","153 Conception Bay Highway","Manuels","NL","A1W 3G7","-52.961124","47.516884"
"101300","CONNECTED","551 Torbay Rd
Major s Path","St. John`s","NL","A1A 5C9","-52.722595","47.612236"
"102866","CONNECTED","684 Victoria Street","Edmundston","NB","E3V 3S9","-68.340973","47.388943"
"107345","CONNECTED","20 Galbraith Place","Saint John","NB","E2M 7L1","-66.170441","45.219223"
"107524","CONNECTED","211 Airport Blvd
10 Catalina Drive","Gander","NL","A1V 1L5","-54.606079","48.956177"
"103069","CONNECTED","894 boul. St-Joseph","Gatineau","QC","J8Z 1S9","-75.73877","45.46455"
"100467","CONNECTED","650 St-Joseph Boulevard","Gatineau","QC","J8Y 4A8","-75.737976","45.452274"
"100505","CONNECTED","1500 BD du Cure Labelle","Saint-Jérôme","QC","J7Y 1S1","-74.009232","45.794304"
"101229","CONNECTED","5525 av. Auteuil","Brossard","QC","J4Z 1M3","-73.449059","45.478397"
"101708","CONNECTED","327 boul. Maloney Est","Gatineau","QC","J8P 1E2","-75.643059","45.484833"
"101861","OFFLINE","2 avenue Du Pont","Gatineau","QC","J8V 1E5","-75.747559","45.488319"
"102630","CONNECTED","740 Montee Paiement","Gatineau","QC","J8R 4A3","-75.676613","45.503845"
"102692","CONNECTED","235 rue de LHotel de Ville","Riviere-du-Loup","QC","G5R 4E5","-69.550858","47.826069"
"102864","CONNECTED","655 Avenue Du Pont Nord Carrefour Alma","Alma","QC","G8B 7W9","-71.641533","48.561333"
"103184","CONNECTED","200 Promenade du Portage","Gatineau","QC","J8X 4B7","-75.714622","45.4268"
"103390","CONNECTED","415 Montee Paiement","Gatineau","QC","J8P 0B1","-75.675407","45.490677"
"103410","CONNECTED","2912 De Salaberry street","Montreal","QC","H3M 1L3","-73.70018","45.536293"
"103953","CONNECTED","1223 de Neuville","Gatineau","QC","J8M 1W2","-75.495781","45.531105"
"104037","CONNECTED","210 BD De La Cite-Des-Jeunes","Gatineau","QC","J8Y6L1","-75.754639","45.448841"
"104965","CONNECTED","387 Rue Papineau","Papineauville","QC","J0V 1R0","-75.028229","45.616547"
"105402","CONNECTED","67 Boulevard Cartier","Riviere-du-Loup","QC","G5R 2Z3","-69.546455","47.855961"
"107597","CONNECTED","219 rue St-Jacques","St-Jacques","QC","J0K 2R0","-73.577896","45.95285"
"107650","CONNECTED","46 Greber BD","Gatineau","QC","J8T 3P8","-75.700272","45.460964"
"107618","CONNECTED","141 4th Ave","Englehart","ON","P0J 1H0","-79.883598","47.82576"
"105341","CONNECTED","2140 County Road 31","Winchester","ON","K0C 2K0","-75.377762","45.088436"
"105051","CONNECTED","656 Hwy 75 South","Morris","MB","R0G 1K0","-97.365433","49.344513"
"101397","CONNECTED","5279 72 Ave SE","Calgary","AB","T2C 3H3","-113.959175","50.989464"
"101431","CONNECTED","2525 Hyde Park Gate","Oakville","ON","L6H 6G6","-79.689308","43.515469"
"101531","CONNECTED","5980 Hurontario St","Mississauga","ON","L5R 3T6","-79.679214","43.625942"
"101707","CONNECTED","208 boul. St-Raymond","Gatineau","QC","J9A 3H6","-75.766319","45.437439"
"101712","CONNECTED","6767 Airport Rd","Mississauga","ON","L4V 1E6","-79.635933","43.699562"
"101858","CONNECTED","510 Grand Ave E","Chatham","ON","N7L 4K1","-82.171997","42.418999"
"102223","CONNECTED","2645 Steeles Ave E","Brampton","ON","L6T 4L7","-79.668129","43.723907"
"102310","CONNECTED","3389 Steeles Ave E Steeles Technology Centre","North York","ON","M2H 3S7","-79.412788","43.767525"
"102438","CONNECTED","39 Aventura Blvd","Mississauga","ON","L5T 3A1","-79.704536","43.646721"
"102724","CONNECTED","9657 boul. Ste-Anne","Ste-Anne-de-Beaupre","QC","G0A 3C0","-70.946503","47.016163"
"102894","CONNECTED","8000 Hwy 27 Building B","Vaughan","ON","L4H 0A8","-79.623512","43.780746"
"103033","CONNECTED","4985 Ebenezer rd","Brampton","ON","L6P 2W6","-79.654816","43.777283"
"103548","CONNECTED","3580 20 Ave NE","Calgary","AB","T1Y6E8","-113.984367","51.071957"
"103601","CONNECTED","4131 Boul Frontenac Ouest","Thetford Mines","QC","G6H 2A5","-71.371254","46.049301"
"103611","CONNECTED","2801 Elgin Mills Rd E","Markham","ON","L6C1K8","-79.37841","43.902199"
"103691","CONNECTED","215 Mitchell Road","Listowel","ON","N4W 3K9","-80.966576","43.735565"
"103695","CONNECTED","3023 Appleby line","Burlington","ON","L7R 3X4","-79.80722","43.408344"
"103703","CONNECTED","12332 Woodbine Avenue","Gormley","ON","L0H1G0","-79.379593","43.942879"
"104106","CONNECTED","751 Don Mills Road","Toronto","ON","M3C 1S3","-79.335808","43.714306"
"104202","CONNECTED","8291 Woodbine Avenue","Markham","ON","L3R 2P4","-79.356209","43.84478"
"104763","CONNECTED","411 Mayor Magrath Dr. N","Lethbridge","AB","T1H5B5","-112.808769","49.703556"
"107260","CONNECTED","3650 Rue de Salaberry","Pierrefonds","QC","H8Y 3L4","-73.759415","45.503113"
"108351","CONNECTED","155 Akwesasne International Rd","Akwesasne","ON","K6H 5R7","-74.741135","45.001827"
"105571A","CONNECTED","4705 16th Ave NW","Calgary","AB","T2B0N1","-114.163834","51.071735"
"100212","CONNECTED","275 Airport Blvd","Gander","NL","A1V 1Y9","-54.602097","48.954247"
"100647","CONNECTED","199 Hilyard St","Saint John","NB","E2K 4V2","-66.068886","45.27636"
"100919","CONNECTED","360 Connell St","Woodstock","NB","E7M 5G9","-67.597908","46.16798"
"101951","CONNECTED","542 Main St","Hartland","NB","E7P 2N5","-67.529053","46.303116"
"102102","CONNECTED","907 - 911 Conception Bay Hwy","Kelligrews","NL","A0A 2T0","-53.026001","47.493999"
"102598","CONNECTED","194 Beardsley Rd","Woodstock","NB","E7M 4E4","-67.606903","46.121967"
"102853","CONNECTED","8826 Main Street","Bristol","NB","E7L 2A1","-67.606285","46.452862"
"101728","CONNECTED","54 Rue Canada","Saint-Quentin","NB","E8A 1G1","-67.391754","47.500103"
"108111","CONNECTED","427 Conception Bay Hwy","Holyrood","NL","A0A 2R0","-53.125481","47.384892"
"103866","NEVER_ACTIVATED","1055 Fountain Street Toyota Plant Gate #1 North Plant Caf?","Cambridge","ON","N3H 5K2","-80.369522","43.419827"
"101763","CONNECTED","2 Intermodal Dr","Brampton","ON","L6T 5S5","-79.678322","43.731407"
"100376","CONNECTED","80 Market Dr
Richmond Heights Plaza","Milton","ON","L9T 3H5","-79.900856","43.522423"
"100698","CONNECTED","255 De Martigny Ouest","St-Jerome","QC","J7Y 2G4","-74.016273","45.779209"
"100732","CONNECTED","80 Victoria St. S.","Goderich","ON","N7A 3H7","-81.708138","43.740025"
"100939","CONNECTED","836 Wallace Ave","Listowel","ON","N4W 1M4","-80.946754","43.739006"
"100960","CONNECTED","452 St. Clair","Chatham","ON","N7L 3K7","-82.20314","42.41758"
"102580","CONNECTED","35400 Huron Rd","Goderich","ON","N7A 3X8","-81.687981","43.73103"
"102749","CONNECTED","7988 Torbram Rd","Brampton","ON","L6T 5A2","-79.678909","43.713718"
"102768","NEVER_ACTIVATED","2701 Riverside Drive","Ottawa","ON","K1A 0B1","-75.690598","45.37627"
"103098","CONNECTED","9970 Hwy 48","Markham","ON","L6E 0E9","-79.268478","43.9086"
"103284","CONNECTED","116 Queens Plate Drive","Toronto","ON","M9W7K4","-79.592712","43.716267"
"103656","CONNECTED","5303 68 Avenue SE
Unit 152","Calgary","AB","T2C 4Z2","-113.957649","50.993763"
"104334","NEVER_ACTIVATED","1430 Trafalgar Rd
Main Cafe","Oakville","ON","L6H 2L1","-79.699928","43.468929"
"104468","CONNECTED","415 Boul la Vérendrye E.","Gatineau","QC","J8R 1N2","-75.675011","45.494888"
"104784","CONNECTED","25 Rue Eddy","Gatineau","QC","J8X 2V9","-75.720566","45.425747"
"105035","CONNECTED","255 EAST HILLS BLVD. SE","Calgary","AB","T2A 4X7","-113.911148","51.038696"
"101209","CONNECTED","319 Main St S","Mount Forest","ON","N0G 2L3","-80.73214","43.978836"
"104122","CONNECTED","25 De La Savane","Gatineau","QC","J8T8A4","-75.704033","45.474766"
"105222","CONNECTED","1410 Chemin De Jamestown","Ormstown","QC","J0S1K0","-73.987831","45.118385"
"102999","CONNECTED","1785 rue King Ouest","Sherbrooke","QC","J1J 2E1","-71.918243","45.398926"
"100101","CONNECTED","75 Lansdowne Ave
Lansdowne Place","Saint John","NB","E2K 2Z9","-66.077423","45.277657"
"100275","CONNECTED","139 Torbay Rd","St. John`s","NL","A1A 2G9","-52.709675","47.590637"
"100639","CONNECTED","31 Waterloo St","Saint John","NB","E2L 3P6","-66.057259","45.27597"
"101244","CONNECTED","638 Main St","Sussex","NB","E4E 7H8","-65.507027","45.723076"
"101433","CONNECTED","3701 Westfield Rd  RR 8","Saint John","NB","E2M 7T4","-66.196594","45.298901"
"102231","CONNECTED","667 Main St","Woodstock","NB","E7M 2C9","-67.573044","46.151081"
"102239","CONNECTED","104 Trans Canada Hwy","Gander","NL","A1V 1P8","-54.617928","48.950237"
"102898","CONNECTED","52 King Street","Saint John","NB","E2L 1G4","-66.060326","45.273182"
"108110","CONNECTED","20 Graham Mifflen Dr","Kelligrews","NL","A1X OJ2","-53.025688","47.49448"
"108137","CONNECTED","10 Tailwind Drive","St. John`s","NL","A1A 0R5","-52.712578","47.561508"
"108109","CONNECTED","737 Campbell Street
(In a gas station)","Lucknow","ON","N0G2H0","-81.519508","43.963017"
"103502","CONNECTED","1450 Boul Casavant Est","Saint-Hyacinthe","QC","J2S 0G2","-72.950256","45.64743"
