"Edge","Link","Interface","Outage Time","Recovery Time","Outage Duration"
"100426","207.219.150.145","GE4","01/04/2023 04:43:18","01/04/2023 04:44:03","45.0"
"103686","100.82.158.145","GE1","01/04/2023 04:43:26","01/04/2023 04:43:32","6.0"
"104352","207.219.150.144","GE6","01/04/2023 04:43:32","01/04/2023 04:43:47","15.0"
"100381","207.219.150.150","GE4","01/04/2023 04:43:34","01/04/2023 04:43:36","2.0"
"101568","207.219.150.149","GE4","01/04/2023 04:43:41","01/04/2023 04:43:57","16.0"
"103686","100.82.158.145","GE1","01/04/2023 04:43:48","01/04/2023 04:45:01","73.0"
"101158","74.49.174.204","GE1","01/04/2023 04:43:52","01/04/2023 04:43:58","6.0"
"103062","74.49.159.204","GE3","01/04/2023 04:44:00","01/04/2023 04:46:40","160.0"
"103243","66.110.145.17","GE3","01/04/2023 04:44:17","01/04/2023 04:44:25","8.0"
"104102","GoCo LTE Wireless backup","GE5","01/04/2023 04:44:26","01/04/2023 04:46:08","102.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 04:45:03","01/04/2023 04:45:13","10.0"
"102691","74.49.167.204","GE3","01/04/2023 04:45:07","01/04/2023 04:45:16","9.0"
"102126","207.219.150.145","GE6","01/04/2023 04:45:09","01/05/2023 18:13:18","134889.0"
"100381","207.219.150.150","GE4","01/04/2023 04:45:49","01/04/2023 04:46:47","58.0"
"102691","74.49.167.204","GE3","01/04/2023 04:45:58","01/04/2023 04:46:49","51.0"
"100381","207.219.150.150","GE4","01/04/2023 04:46:33","01/04/2023 04:46:47","14.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 04:46:33","01/04/2023 04:48:51","138.0"
"100416","207.219.150.149","GE4","01/04/2023 04:47:16","01/04/2023 04:48:31","75.0"
"101568","207.219.150.149","GE4","01/04/2023 04:47:44","01/04/2023 04:48:41","57.0"
"102060","74.49.143.204","GE3","01/04/2023 04:48:34","01/04/2023 04:48:42","8.0"
"102060","100.82.186.35","GE4","01/04/2023 04:48:34","01/04/2023 04:48:42","8.0"
"102060","207.219.150.151","GE4","01/04/2023 04:48:34","01/04/2023 04:48:42","8.0"
"102060","(450) 689-2889 ","GE4","01/04/2023 04:48:34","01/04/2023 04:48:41","7.0"
"100381","207.219.150.150","GE4","01/04/2023 04:49:45","01/04/2023 04:49:55","10.0"
"100008","66.163.28.139","GE2","01/04/2023 04:50:50","01/04/2023 04:53:13","143.0"
"101568","207.219.150.149","GE4","01/04/2023 04:51:16","01/04/2023 04:54:09","173.0"
"100637","66.163.28.139","GE4","01/04/2023 04:52:08","01/04/2023 04:52:15","7.0"
"100416","207.219.150.149","GE4","01/04/2023 04:52:16","01/04/2023 04:53:01","45.0"
"102391","207.219.150.150","GE4","01/04/2023 04:52:25","01/04/2023 04:52:27","2.0"
"100382","66.163.28.139","GE3","01/04/2023 04:53:10","01/04/2023 04:57:34","264.0"
"105407","74.198.130.140","GE4","01/04/2023 04:53:11","01/04/2023 04:53:12","1.0"
"100637","66.163.28.139","GE4","01/04/2023 04:53:14","01/04/2023 04:53:21","7.0"
"100426","207.219.150.145","GE4","01/04/2023 04:53:18","01/04/2023 04:55:03","105.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 04:53:23","01/04/2023 04:55:09","106.0"
"103234","74.49.174.204","GE3","01/04/2023 04:53:52","01/04/2023 04:54:37","45.0"
"103686","100.82.158.145","GE1","01/04/2023 04:53:54","01/04/2023 04:53:56","2.0"
"104059","216.21.135.198","GE2","01/04/2023 04:54:13","01/04/2023 04:55:33","80.0"
"101568","207.219.150.149","GE4","01/04/2023 04:55:43","01/04/2023 04:56:22","39.0"
"103686","100.82.158.145","GE1","01/04/2023 04:55:47","01/04/2023 04:56:55","68.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 04:55:53","01/04/2023 05:00:14","261.0"
"104206","216.21.135.198","GE4","01/04/2023 04:56:25","01/04/2023 04:57:10","45.0"
"102513","100.82.161.99","GE6","01/04/2023 04:56:25","01/04/2023 04:58:18","113.0"
"100637","66.163.28.139","GE4","01/04/2023 04:57:10","01/04/2023 04:57:19","9.0"
"104471","GoCo LTE Backup","GE6","01/04/2023 04:57:17","01/04/2023 04:59:02","105.0"
"108487","207.229.38.107","GE4","01/04/2023 04:57:18","01/04/2023 04:58:03","45.0"
"100382","66.163.28.139","GE3","01/04/2023 04:57:49","01/04/2023 05:00:07","138.0"
"100008","66.163.28.139","GE2","01/04/2023 04:57:55","01/04/2023 04:58:30","35.0"
"103175","207.219.150.150","GE4","01/04/2023 04:58:03","01/04/2023 04:58:11","8.0"
"103175","66.163.28.139","GE4","01/04/2023 04:58:03","01/04/2023 04:58:11","8.0"
"103175","74.49.143.204","GE3","01/04/2023 04:58:03","01/04/2023 04:58:11","8.0"
"103175","66.163.28.139","GE4","01/04/2023 04:58:03","01/04/2023 04:58:11","8.0"
"102843","66.163.28.139","GE6","01/04/2023 04:58:42","01/04/2023 05:03:56","314.0"
"101490","207.219.150.151","GE2","01/04/2023 04:58:43","01/04/2023 04:59:06","23.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 04:58:53","01/04/2023 04:59:07","14.0"
"105271","207.229.38.109","GE3","01/04/2023 04:59:09","01/04/2023 04:59:20","11.0"
"102059","66.163.28.139","GE3","01/04/2023 04:59:42","01/04/2023 05:01:37","115.0"
"100637","66.163.28.139","GE4","01/04/2023 05:00:17","01/04/2023 05:00:24","7.0"
"101442","172.218.177.195","GE3","01/04/2023 05:00:58","01/04/2023 05:01:06","8.0"
"100008","66.163.28.139","GE2","01/04/2023 05:01:01","01/04/2023 05:01:38","37.0"
"102513","100.82.161.99","GE6","01/04/2023 05:01:19","01/04/2023 05:02:24","65.0"
"100426","207.219.150.145","GE4","01/04/2023 05:01:48","01/04/2023 05:02:33","45.0"
"102059","66.163.28.139","GE3","01/04/2023 05:01:49","01/04/2023 05:07:31","342.0"
"100198","207.219.150.147","GE2","01/04/2023 05:01:55","01/04/2023 05:02:57","62.0"
"100382","66.163.28.139","GE3","01/04/2023 05:02:06","01/04/2023 05:05:19","193.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:02:14","01/04/2023 05:03:54","100.0"
"101490","207.219.150.151","GE2","01/04/2023 05:02:43","01/04/2023 05:07:57","314.0"
"106222","24.49.229.175","GE5","01/04/2023 05:02:45","01/04/2023 05:02:53","8.0"
"109027","207.219.150.150","GE4","01/04/2023 05:03:13","01/04/2023 05:04:58","105.0"
"101183","66.163.28.139 613-253-3676","GE4","01/04/2023 05:03:45","01/04/2023 05:03:53","8.0"
"101183","66.163.28.139 613-253-3281","GE4","01/04/2023 05:03:45","01/04/2023 05:03:53","8.0"
"101183","207.229.38.108","GE4","01/04/2023 05:03:45","01/04/2023 05:03:53","8.0"
"101183","74.49.159.204 613-257-3546","GE3","01/04/2023 05:03:45","01/04/2023 05:03:53","8.0"
"100844","207.219.150.148","GE4","01/04/2023 05:03:57","01/04/2023 05:12:17","500.0"
"101490","207.219.150.151","GE2","01/04/2023 05:04:43","01/04/2023 05:07:57","194.0"
"102513","100.82.161.99","GE6","01/04/2023 05:04:50","01/04/2023 05:06:07","77.0"
"104784","207.219.150.150","GE2","01/04/2023 05:04:54","01/04/2023 05:04:56","2.0"
"101935","216.21.135.198","GE6","01/04/2023 05:05:35","01/04/2023 05:05:42","7.0"
"100426","207.219.150.145","GE4","01/04/2023 05:05:48","01/04/2023 05:06:33","45.0"
"101935","216.21.135.198","GE6","01/04/2023 05:05:55","01/04/2023 05:06:02","7.0"
"100416","207.219.150.149","GE4","01/04/2023 05:06:17","01/04/2023 05:09:32","195.0"
"100382","66.163.28.139","GE3","01/04/2023 05:07:02","01/04/2023 05:09:56","174.0"
"100198","207.219.150.147","GE2","01/04/2023 05:07:32","01/04/2023 05:08:36","64.0"
"108175","207.219.150.146","GE4","01/04/2023 05:07:40","01/04/2023 05:07:42","2.0"
"102208","207.219.150.150","GE4","01/04/2023 05:07:54","01/04/2023 05:08:39","45.0"
"100637","66.163.28.139","GE4","01/04/2023 05:08:04","01/04/2023 05:08:12","8.0"
"102513","100.82.161.99","GE6","01/04/2023 05:08:09","01/04/2023 05:10:06","117.0"
"102059","66.163.28.139","GE3","01/04/2023 05:08:10","01/04/2023 05:30:34","1344.0"
"100008","66.163.28.139","GE2","01/04/2023 05:08:12","01/04/2023 05:08:59","47.0"
"100637","66.163.28.139","GE4","01/04/2023 05:08:19","01/04/2023 05:08:27","8.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:09:05","01/04/2023 05:10:33","88.0"
"100637","66.163.28.139","GE4","01/04/2023 05:09:09","01/04/2023 05:09:17","8.0"
"104708","142.217.12.55","GE4","01/04/2023 05:09:27","01/04/2023 07:09:18","7191.0"
"100433","LTE","GE6","01/04/2023 05:10:56","01/04/2023 05:11:41","45.0"
"101393","66.163.28.139","GE5","01/04/2023 05:11:18","01/04/2023 05:11:27","9.0"
"101393","100.82.224.217","GE6","01/04/2023 05:11:18","01/04/2023 05:11:27","9.0"
"101393","100.80.12.175","GE6","01/04/2023 05:11:18","01/04/2023 05:11:27","9.0"
"101393","207.219.150.148","GE6","01/04/2023 05:11:18","01/04/2023 05:11:27","9.0"
"100637","66.163.28.139","GE4","01/04/2023 05:11:26","01/04/2023 05:11:34","8.0"
"101074","74.198.149.42","GE6","01/04/2023 05:11:52","01/04/2023 05:11:55","3.0"
"100008","66.163.28.139","GE2","01/04/2023 05:12:36","01/04/2023 05:13:56","80.0"
"100637","66.163.28.139","GE4","01/04/2023 05:13:02","01/04/2023 05:13:06","4.0"
"105241","142.163.206.244","GE5","01/04/2023 05:13:07","01/04/2023 05:13:47","40.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:13:42","01/04/2023 05:15:23","101.0"
"103614","207.219.150.150","GE6","01/04/2023 05:13:50","01/04/2023 05:13:53","3.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:14:00","01/04/2023 05:14:18","18.0"
"102208","207.219.150.150","GE4","01/04/2023 05:14:24","01/04/2023 05:15:39","75.0"
"100637","66.163.28.139","GE4","01/04/2023 05:15:02","01/04/2023 05:15:08","6.0"
"101814","173.182.149.99","GE1","01/04/2023 05:15:20","01/04/2023 05:15:39","19.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:15:58","01/04/2023 05:18:03","125.0"
"100008","66.163.28.139","GE2","01/04/2023 05:16:36","01/04/2023 05:17:40","64.0"
"101461","207.229.38.108","GE4","01/04/2023 05:16:42","01/04/2023 05:16:51","9.0"
"101461","74.49.159.204","GE3","01/04/2023 05:16:42","01/04/2023 05:16:51","9.0"
"101461","66.163.28.139","GE4","01/04/2023 05:16:42","01/04/2023 05:16:51","9.0"
"101461","66.163.28.139","GE4","01/04/2023 05:16:42","01/04/2023 05:16:51","9.0"
"100153","66.163.28.139","GE6","01/04/2023 05:17:29","01/04/2023 05:18:14","45.0"
"103884","66.163.28.139","GE4","01/04/2023 05:18:15","01/04/2023 05:18:23","8.0"
"103884","66.163.28.139","GE4","01/04/2023 05:18:15","01/04/2023 05:18:23","8.0"
"103884","74.49.143.204","GE3","01/04/2023 05:18:15","01/04/2023 05:18:23","8.0"
"105414","Bell DSL: 418-853-6407","GE5","01/04/2023 05:18:30","01/04/2023 05:19:31","61.0"
"103686","100.82.158.145","GE1","01/04/2023 05:18:36","01/04/2023 05:20:03","87.0"
"101301","66.163.28.139","GE4","01/04/2023 05:19:02","01/04/2023 05:19:50","48.0"
"101733","74.49.174.204","GE1","01/04/2023 05:20:29","01/04/2023 05:20:35","6.0"
"100008","66.163.28.139","GE2","01/04/2023 05:20:32","01/04/2023 05:22:34","122.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:21:33","01/04/2023 05:21:47","14.0"
"100637","66.163.28.139","GE4","01/04/2023 05:21:43","01/04/2023 05:21:49","6.0"
"102082","207.229.38.105","GE6","01/04/2023 05:22:14","01/04/2023 05:23:00","46.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:22:43","01/04/2023 05:24:17","94.0"
"105271","207.229.38.109","GE3","01/04/2023 05:22:43","01/04/2023 05:22:54","11.0"
"103062","74.49.159.204","GE3","01/04/2023 05:22:46","01/04/2023 05:24:04","78.0"
"105795","74.49.174.204","GE1","01/04/2023 05:23:19","01/04/2023 05:23:57","38.0"
"107666","207.219.150.149","GE4","01/04/2023 05:23:25","01/04/2023 05:23:40","15.0"
"105271","207.229.38.109","GE3","01/04/2023 05:24:30","01/04/2023 05:24:40","10.0"
"102074","207.219.150.145","GE2","01/04/2023 05:24:40","01/04/2023 05:24:58","18.0"
"100008","66.163.28.139","GE2","01/04/2023 05:26:01","01/04/2023 05:26:44","43.0"
"103062","74.49.159.204","GE3","01/04/2023 05:26:05","01/04/2023 05:27:15","70.0"
"100844","207.219.150.148","GE4","01/04/2023 05:26:27","01/04/2023 05:36:42","615.0"
"100008","66.163.28.139","GE2","01/04/2023 05:27:20","01/04/2023 05:29:41","141.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:27:23","01/04/2023 05:28:47","84.0"
"100426","207.219.150.145","GE4","01/04/2023 05:27:49","01/04/2023 05:28:33","44.0"
"102513","100.82.161.99","GE6","01/04/2023 05:27:54","01/04/2023 05:29:22","88.0"
"100416","207.219.150.149","GE4","01/04/2023 05:28:47","01/04/2023 05:29:32","45.0"
"103212","207.219.150.145","GE6","01/04/2023 05:28:53","01/04/2023 05:29:00","7.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:29:11","01/04/2023 05:30:52","101.0"
"104110","216.21.135.198","GE4","01/04/2023 05:29:16","01/04/2023 05:29:24","8.0"
"104110","74.49.190.204","GE3","01/04/2023 05:29:16","01/04/2023 05:29:24","8.0"
"100637","66.163.28.139","GE4","01/04/2023 05:30:13","01/04/2023 05:30:20","7.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:31:26","01/04/2023 05:33:01","95.0"
"107678","Cable Internet Access - 75/15M - Shaw - Dynamic IP 014-2389-8325","GE3","01/04/2023 05:31:47","01/04/2023 05:31:55","8.0"
"104982","216.21.135.198","GE4","01/04/2023 05:31:48","01/04/2023 05:31:57","9.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:32:54","01/04/2023 05:33:11","17.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/04/2023 05:33:04","01/04/2023 06:33:35","3631.0"
"103119","216.21.135.198","GE4","01/04/2023 05:33:25","01/04/2023 05:33:33","8.0"
"103062","74.49.159.204","GE3","01/04/2023 05:33:44","01/04/2023 05:35:04","80.0"
"107549","Shaw Link","GE3","01/04/2023 05:34:07","01/04/2023 05:34:08","1.0"
"104982","216.21.135.198","GE4","01/04/2023 05:34:12","01/04/2023 05:35:11","59.0"
"107549","Shaw Link","GE3","01/04/2023 05:34:55","01/04/2023 05:34:59","4.0"
"100381","207.219.150.150","GE4","01/04/2023 05:35:10","01/04/2023 05:35:20","10.0"
"102932","207.219.150.144","GE2","01/04/2023 05:35:14","01/04/2023 05:35:59","45.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:36:17","01/04/2023 05:36:52","35.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:37:14","01/04/2023 05:37:21","7.0"
"101651","100.82.174.75","GE4","01/04/2023 05:38:05","01/04/2023 05:38:12","7.0"
"101651","100.82.171.233","GE4","01/04/2023 05:38:05","01/04/2023 05:38:12","7.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:38:08","01/04/2023 05:38:20","12.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:38:41","01/04/2023 05:43:05","264.0"
"103062","74.49.159.204","GE3","01/04/2023 05:38:41","01/04/2023 05:39:50","69.0"
"100416","207.219.150.149","GE4","01/04/2023 05:38:47","01/04/2023 05:39:32","45.0"
"101257","66.163.28.139","GE6","01/04/2023 05:39:32","01/04/2023 05:40:36","64.0"
"101036","GoCo LTE","GE6","01/04/2023 05:40:42","01/04/2023 05:40:48","6.0"
"102558","184.94.187.114","GE5","01/04/2023 05:41:13","01/04/2023 05:41:31","18.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:42:05","01/04/2023 05:42:39","34.0"
"103062","74.49.159.204","GE3","01/04/2023 05:42:14","01/04/2023 05:43:24","70.0"
"101490","207.219.150.151","GE2","01/04/2023 05:42:44","01/04/2023 05:42:59","15.0"
"102049","66.163.28.139","GE4","01/04/2023 05:43:26","01/04/2023 05:44:06","40.0"
"102513","100.82.161.99","GE6","01/04/2023 05:43:40","01/04/2023 05:45:08","88.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 05:46:24","01/04/2023 05:48:43","139.0"
"100283","75.155.11.108","GE3","01/04/2023 05:47:21","01/04/2023 05:47:29","8.0"
"103508","Westman - 60/6M - Dynamic","GE3","01/04/2023 05:47:45","01/04/2023 05:47:53","8.0"
"101651","100.82.174.75","GE4","01/04/2023 05:48:18","01/04/2023 05:48:20","2.0"
"101651","100.82.171.233","GE4","01/04/2023 05:48:18","01/04/2023 05:48:19","1.0"
"103046","Telus VDSL - 50/10M - (604) 244-8495","GE5","01/04/2023 05:49:46","01/04/2023 05:55:28","342.0"
"100198","207.219.150.147","GE2","01/04/2023 05:50:15","01/04/2023 05:52:07","112.0"
"100637","66.163.28.139","GE4","01/04/2023 05:50:22","01/04/2023 05:50:29","7.0"
"107666","207.219.150.149","GE4","01/04/2023 05:50:26","01/04/2023 05:50:41","15.0"
"103274","69.26.72.51","GE3","01/04/2023 05:51:15","01/04/2023 05:52:13","58.0"
"104037","100.82.154.161","GE2","01/04/2023 05:53:59","01/04/2023 05:54:12","13.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 05:54:03","01/04/2023 05:58:15","252.0"
"101568","207.219.150.149","GE4","01/04/2023 05:54:30","01/04/2023 05:54:43","13.0"
"100637","66.163.28.139","GE4","01/04/2023 05:54:33","01/04/2023 05:54:41","8.0"
"101568","207.219.150.149","GE4","01/04/2023 05:54:52","01/04/2023 05:54:57","5.0"
"100637","66.163.28.139","GE4","01/04/2023 05:55:29","01/04/2023 05:55:35","6.0"
"105241","142.163.206.244","GE5","01/04/2023 05:55:45","01/04/2023 05:56:24","39.0"
"100008","66.163.28.139","GE2","01/04/2023 05:55:48","01/04/2023 05:56:22","34.0"
"100416","207.219.150.149","GE4","01/04/2023 05:55:48","01/04/2023 05:56:33","45.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 05:56:01","01/04/2023 05:56:32","31.0"
"103046","Telus VDSL - 50/10M - (604) 244-8495","GE5","01/04/2023 05:57:33","01/04/2023 05:58:05","32.0"
"103785","172.219.206.25","GE1","01/04/2023 05:57:35","01/04/2023 05:57:43","8.0"
"102646","207.219.150.150","GE4","01/04/2023 05:57:40","01/04/2023 05:58:25","45.0"
"102276","66.163.28.139","GE6","01/04/2023 05:57:48","01/04/2023 05:57:58","10.0"
"102276","207.219.150.147","GE6","01/04/2023 05:57:48","01/04/2023 05:57:56","8.0"
"102276","66.163.28.139","GE6","01/04/2023 05:57:48","01/04/2023 05:57:56","8.0"
"102276","74.49.143.204","GE5","01/04/2023 05:57:48","01/04/2023 05:57:57","9.0"
"100153","66.163.28.139","GE6","01/04/2023 05:58:02","01/04/2023 05:58:09","7.0"
"100637","66.163.28.139","GE4","01/04/2023 05:58:21","01/04/2023 05:58:21","0.0"
"100637","66.163.28.139","GE4","01/04/2023 05:59:10","01/04/2023 05:59:19","9.0"
"103046","Telus VDSL - 50/10M - (604) 244-8495","GE5","01/04/2023 06:00:11","01/04/2023 06:00:40","29.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 06:00:16","01/04/2023 06:02:14","118.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 06:00:57","01/04/2023 06:01:21","24.0"
"100416","207.219.150.149","GE4","01/04/2023 06:01:18","01/04/2023 06:02:03","45.0"
"100637","66.163.28.139","GE4","01/04/2023 06:01:46","01/04/2023 06:01:53","7.0"
"101372","207.219.150.147","GE4","01/04/2023 06:02:08","01/04/2023 06:02:16","8.0"
"106194","207.219.150.145","GE4","01/04/2023 06:02:26","01/04/2023 06:03:33","67.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 06:02:53","01/04/2023 06:03:23","30.0"
"100426","207.219.150.145","GE4","01/04/2023 06:03:19","01/04/2023 06:04:04","45.0"
"103062","74.49.159.204","GE3","01/04/2023 06:03:23","01/04/2023 06:04:34","71.0"
"100637","66.163.28.139","GE4","01/04/2023 06:03:43","01/04/2023 06:03:51","8.0"
"102059","66.163.28.139","GE3","01/04/2023 06:04:31","01/04/2023 06:09:02","271.0"
"100637","66.163.28.139","GE4","01/04/2023 06:04:53","01/04/2023 06:05:01","8.0"
"100844","207.219.150.148","GE4","01/04/2023 06:04:57","01/04/2023 06:06:44","107.0"
"105837","207.219.150.149","GE6","01/04/2023 06:05:46","01/04/2023 06:08:59","193.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 06:06:30","01/04/2023 06:06:48","18.0"
"102513","100.82.161.99","GE6","01/04/2023 06:06:51","01/04/2023 06:08:46","115.0"
"107266","(416) 252-5527 FTTN 50/10 M","GE2","01/04/2023 06:07:54","01/04/2023 06:08:05","11.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 06:08:06","01/04/2023 06:10:07","121.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 06:08:08","01/04/2023 06:12:18","250.0"
"100008","66.163.28.139","GE2","01/04/2023 06:09:15","01/04/2023 06:11:13","118.0"
"102059","66.163.28.139","GE3","01/04/2023 06:09:38","01/04/2023 06:20:45","667.0"
"102069","142.177.42.168","GE3","01/04/2023 06:09:45","01/04/2023 06:09:53","8.0"
"100426","207.219.150.145","GE4","01/04/2023 06:09:49","01/04/2023 06:10:34","45.0"
"102979","Goco LTE backup","GE6","01/04/2023 06:09:53","01/04/2023 06:12:09","136.0"
"101733","74.49.174.204","GE1","01/04/2023 06:10:24","01/04/2023 06:10:37","13.0"
"102684","216.21.135.198","GE6","01/04/2023 06:10:24","01/04/2023 06:11:09","45.0"
"101733","74.49.174.204","GE1","01/04/2023 06:10:46","01/04/2023 06:12:07","81.0"
"100637","66.163.28.139","GE4","01/04/2023 06:11:16","01/04/2023 06:11:21","5.0"
"100416","207.219.150.149","GE4","01/04/2023 06:11:18","01/04/2023 06:12:03","45.0"
"107628","DSL Service: 6046838299","GE4","01/04/2023 06:11:52","01/04/2023 06:12:00","8.0"
"107628","DSL Service: 6046614192","GE3","01/04/2023 06:11:52","01/04/2023 06:12:00","8.0"
"107628","DSL Service: 6046838846","GE5","01/04/2023 06:11:52","01/04/2023 06:12:00","8.0"
"106449","207.219.150.147","GE6","01/04/2023 06:12:01","01/04/2023 06:12:13","12.0"
"100400","100.82.202.131 3001","GE4","01/04/2023 06:12:33","01/04/2023 06:13:43","70.0"
"101257","66.163.28.139","GE6","01/04/2023 06:13:09","01/04/2023 06:15:44","155.0"
"102990","66.163.28.139 - 705-856-0560","GE6","01/04/2023 06:13:42","01/04/2023 06:15:27","105.0"
"101733","74.49.174.204","GE1","01/04/2023 06:13:56","01/04/2023 06:14:03","7.0"
